customer_id,product_id
139,492
735,138
54,468
665,391
758,366
721,394
487,482
60,345
594,205
299,400
213,322
26,405
832,5
240,114
343,290
120,499
161,385
529,271
168,283
974,213
204,234
368,128
855,137
68,348
780,415
543,18
104,381
167,304
527,458
610,325
900,377
186,216
514,157
869,282
298,269
122,241
960,8
555,315
853,297
4,285
888,12
58,489
867,468
409,170
795,90
880,294
979,346
427,72
509,488
462,436
968,482
705,419
632,62
620,407
385,454
867,269
781,131
694,368
2,88
961,167
641,481
920,267
35,25
104,369
232,243
826,416
152,499
354,186
928,391
859,427
811,331
991,353
529,123
854,217
683,295
244,82
637,47
767,41
418,19
97,368
355,289
946,498
887,424
978,8
646,28
93,353
764,297
137,190
46,342
996,354
836,398
309,481
913,113
678,247
225,136
877,327
110,359
658,389
281,287
826,209
303,33
433,137
148,226
807,382
673,457
690,240
577,67
672,109
937,346
127,298
539,55
615,380
734,363
952,188
58,364
741,252
606,114
427,268
77,321
567,139
970,28
887,177
89,202
137,38
414,158
829,258
994,294
868,411
333,211
222,327
875,375
594,347
408,240
472,164
906,439
177,236
457,259
652,472
823,99
501,307
672,460
717,268
360,259
516,374
212,354
816,378
290,292
872,472
787,339
464,7
411,23
709,210
124,57
821,106
39,439
701,213
992,397
921,282
136,441
869,122
628,228
408,238
75,178
548,233
81,398
608,482
844,364
222,499
398,488
593,33
840,150
26,19
21,164
757,210
517,112
781,303
464,83
427,106
897,236
508,251
298,324
920,56
170,298
476,195
130,474
714,88
555,230
163,448
401,109
241,70
637,45
455,275
999,10
716,15
68,156
268,415
685,53
549,97
802,115
114,269
453,320
309,66
263,115
949,203
690,141
946,249
404,317
457,216
779,465
701,181
149,339
544,199
381,464
238,272
158,306
778,103
49,267
441,54
67,287
359,473
336,496
131,213
508,344
134,58
316,312
177,277
119,210
73,102
384,244
131,33
400,261
891,410
709,262
819,254
214,335
868,489
240,153
269,445
514,193
723,19
879,77
319,424
587,175
541,142
513,60
3,228
74,401
546,185
995,372
647,47
532,482
277,308
976,381
587,59
81,339
562,395
276,281
885,362
538,280
826,413
660,284
580,149
360,348
780,17
594,145
216,157
971,333
655,353
735,484
642,243
594,353
395,109
696,11
221,471
948,168
658,2
994,477
495,50
19,141
844,218
747,483
447,345
805,313
530,410
44,59
641,85
828,178
555,412
363,421
337,333
402,134
276,273
591,490
211,436
632,183
581,134
504,405
948,132
346,5
139,57
853,199
340,183
592,359
338,170
618,176
723,215
802,135
642,67
934,208
798,392
214,359
54,133
748,117
259,135
573,231
120,267
435,348
270,279
717,460
112,323
647,460
810,115
964,459
453,451
978,246
96,114
888,173
422,383
290,212
936,492
529,427
231,353
61,460
332,189
241,482
891,195
626,439
595,70
140,444
726,290
924,167
981,329
648,462
589,359
850,286
888,84
184,190
346,53
394,11
370,464
706,169
485,96
120,107
296,284
893,428
887,84
593,439
418,314
340,390
621,189
416,286
364,200
371,134
769,351
209,486
342,225
482,389
2,419
717,292
677,279
442,24
399,362
700,366
651,190
678,135
388,106
854,143
588,391
226,340
72,221
735,418
782,43
737,224
725,370
65,364
781,398
342,30
730,467
794,427
172,58
978,464
439,61
65,476
225,157
480,200
246,12
840,280
627,330
800,459
403,213
247,159
742,16
523,325
426,238
849,380
858,230
144,65
204,123
172,387
889,367
944,435
806,49
653,254
690,246
314,266
265,36
715,370
229,325
952,403
231,383
574,264
405,42
548,201
836,49
164,71
253,98
12,281
161,261
442,253
781,360
649,299
470,184
715,366
828,397
867,7
385,153
795,465
296,374
731,445
315,455
563,407
81,87
642,257
167,135
262,389
252,10
116,123
701,144
824,333
853,192
966,242
590,77
844,111
185,300
329,14
452,388
426,429
737,485
834,358
319,253
757,126
224,97
637,409
854,310
557,304
883,64
491,368
895,14
243,312
664,130
205,89
228,433
850,378
711,222
554,265
737,374
322,405
256,346
366,74
315,370
18,62
710,341
672,204
971,342
548,424
446,397
67,89
905,341
245,153
417,415
958,291
410,168
637,312
103,423
226,184
240,479
651,438
284,28
287,183
426,15
948,90
863,396
872,449
509,444
646,370
225,308
425,213
99,60
699,419
344,317
647,450
934,211
803,278
60,469
895,19
115,192
872,473
522,223
269,149
216,269
619,7
214,311
522,435
822,242
36,295
888,428
289,316
210,427
851,240
270,32
140,274
396,468
394,6
584,217
98,254
90,154
387,411
690,97
856,487
653,491
202,93
270,271
357,411
143,368
591,307
810,334
235,119
362,500
267,367
435,450
163,478
708,49
65,409
940,209
205,291
828,5
483,19
483,500
282,371
564,105
735,409
477,429
353,459
424,276
760,361
329,472
380,494
208,328
194,407
363,69
110,113
410,329
203,490
24,108
162,174
568,355
61,316
321,182
885,192
72,241
995,394
541,56
892,145
798,494
287,349
149,119
432,456
316,360
299,252
318,183
674,296
254,418
963,6
192,353
332,433
236,95
726,353
368,233
918,403
51,13
59,232
518,234
993,93
259,262
745,265
340,25
4,94
214,203
643,483
9,167
817,121
789,19
620,146
916,315
175,228
16,190
32,200
760,309
65,240
941,443
849,411
562,256
366,321
972,300
45,11
875,465
602,476
232,48
694,94
237,496
691,215
679,174
844,299
729,232
112,27
529,435
8,33
844,332
8,5
655,369
168,57
373,452
969,488
934,58
240,128
518,72
361,3
128,149
727,92
970,468
704,347
212,284
173,125
453,427
234,442
501,23
85,368
893,359
730,134
879,429
209,269
352,203
828,341
385,33
649,377
793,86
295,145
741,15
510,167
5,467
199,417
946,355
316,336
521,141
776,251
120,439
888,482
970,242
2,249
844,461
23,433
339,24
252,491
155,289
46,83
620,185
610,307
644,140
897,498
841,173
547,121
34,240
900,25
807,181
209,462
220,165
486,221
865,159
756,478
920,499
81,31
98,158
199,222
615,421
936,292
355,293
613,354
267,303
314,318
577,9
734,298
474,385
535,35
864,187
13,137
278,171
811,89
798,142
780,230
850,42
737,204
434,444
376,382
834,236
762,380
737,95
467,100
309,83
695,181
583,407
851,351
853,93
555,7
277,178
400,24
586,143
641,187
8,240
757,120
410,113
564,87
905,143
158,233
492,156
161,429
610,235
268,35
256,448
224,189
805,366
587,127
208,139
159,480
448,404
262,263
654,428
491,379
471,184
846,1
579,247
468,108
432,471
537,196
256,129
986,55
357,366
328,292
666,421
382,60
323,228
75,109
295,452
968,430
955,234
278,91
88,370
42,271
366,487
672,499
202,30
527,331
417,361
499,213
734,355
363,388
890,443
601,270
927,21
20,314
29,198
528,128
397,352
988,449
629,388
279,208
550,417
848,292
988,283
119,4
17,491
861,26
776,170
795,314
781,100
381,158
501,320
241,53
947,153
23,188
272,254
809,154
518,341
389,310
514,154
131,467
161,447
59,176
135,478
381,326
301,198
701,344
122,81
457,172
212,351
987,459
226,421
258,408
924,306
96,438
247,305
348,243
538,91
490,291
314,248
805,80
518,294
491,429
206,426
289,82
519,225
509,120
299,152
78,425
320,55
674,119
255,85
285,369
967,257
261,88
887,445
698,274
275,318
35,41
895,463
409,477
214,398
269,488
256,200
211,298
954,411
823,189
939,59
510,388
664,32
538,412
433,85
59,86
609,301
819,49
6,360
164,444
441,105
244,435
413,496
261,242
291,324
59,397
352,271
126,477
364,296
533,376
483,170
895,410
292,394
972,256
747,75
160,237
914,245
807,294
299,249
342,179
845,385
647,206
156,493
7,111
308,339
647,463
389,304
86,384
401,200
778,252
860,131
961,64
379,222
513,419
255,491
684,474
881,406
735,60
240,184
770,353
521,495
344,295
387,4
865,144
671,300
816,265
518,202
742,135
655,49
304,10
173,424
742,430
917,463
383,74
301,206
356,163
820,161
477,138
747,151
460,497
53,264
904,408
828,278
49,420
290,490
839,161
972,31
520,426
354,307
199,11
440,43
464,344
405,21
844,498
440,152
590,172
256,12
702,274
965,461
402,305
117,243
624,369
64,176
753,281
652,34
621,475
834,20
485,32
13,374
616,193
970,204
410,22
75,53
955,40
386,482
278,266
315,197
637,346
666,316
224,129
836,237
898,109
584,402
716,200
427,479
214,192
472,296
772,330
571,446
582,198
506,92
244,360
67,11
699,224
285,298
160,372
739,122
289,329
725,446
428,276
184,380
415,353
296,139
832,157
641,117
950,219
803,423
333,111
20,175
268,268
871,131
217,304
888,185
808,124
26,234
656,335
239,82
221,81
101,114
898,411
881,326
695,123
604,296
950,295
585,436
571,21
167,73
602,36
81,45
757,86
909,98
16,302
351,220
177,37
555,261
916,208
426,273
495,437
412,406
503,483
492,385
237,434
402,441
920,389
371,429
755,470
15,187
834,61
412,213
991,140
785,80
404,106
607,203
529,150
690,186
155,3
906,154
685,282
359,325
586,352
315,388
424,377
80,251
45,379
603,446
375,284
536,283
494,43
479,305
371,15
661,241
582,134
735,53
282,92
426,96
451,155
618,265
803,320
555,400
617,128
735,95
544,424
833,438
235,484
103,34
724,264
360,455
398,241
982,7
173,469
844,71
917,470
709,430
234,403
738,287
288,277
200,172
270,362
366,81
382,31
968,29
501,481
818,28
902,276
475,340
148,364
847,380
659,245
10,406
235,325
172,108
122,199
637,499
244,213
155,75
60,271
608,127
291,367
885,138
726,20
873,346
164,321
741,383
808,151
898,488
842,84
365,317
999,56
242,389
405,288
980,337
336,101
154,251
750,22
760,245
738,176
18,320
470,141
896,287
399,437
541,12
802,489
708,412
674,351
966,176
823,154
785,357
892,107
855,170
407,440
351,201
589,459
987,52
549,350
288,168
652,366
148,380
241,321
615,280
745,158
561,176
928,399
918,346
552,316
470,311
328,171
488,293
590,78
269,165
548,311
758,440
907,252
949,249
222,482
569,212
874,41
579,454
904,331
913,343
573,499
231,225
100,482
136,79
134,390
822,469
308,229
483,466
984,132
505,371
281,149
289,443
605,214
534,266
818,66
915,262
548,71
135,217
586,26
21,28
674,301
119,332
740,113
402,347
155,387
602,108
953,210
739,177
280,476
342,289
151,361
101,335
248,181
426,314
475,337
845,260
74,53
309,253
23,182
707,222
518,466
801,273
690,325
45,169
845,303
407,286
847,391
141,443
742,467
714,111
18,499
892,495
749,367
411,131
545,179
516,389
556,124
611,123
673,37
892,325
34,132
287,188
92,189
879,428
413,194
88,446
523,354
795,403
163,100
45,10
425,411
665,356
617,381
635,464
226,399
825,163
213,298
425,83
878,372
371,235
832,51
980,460
802,354
70,175
453,461
280,46
301,81
768,265
43,273
767,43
889,338
303,187
828,18
890,35
331,29
949,500
571,107
697,42
607,205
561,316
58,283
224,46
7,257
146,232
481,287
868,38
631,156
491,439
999,31
148,11
220,426
823,230
315,131
125,173
184,298
254,140
580,414
891,325
74,139
443,379
641,22
243,282
49,497
117,177
637,90
461,142
696,436
318,439
730,405
51,115
584,223
987,408
890,98
535,220
79,28
88,187
714,270
451,461
929,356
188,326
600,460
618,171
486,91
901,430
409,39
579,461
859,207
228,30
705,14
713,185
595,44
59,84
733,467
572,192
895,108
775,426
370,82
416,69
938,414
536,471
426,368
483,80
248,238
566,419
124,378
252,415
814,251
640,402
547,368
102,200
555,186
976,267
557,253
929,153
551,165
873,433
372,323
221,36
438,114
893,467
747,273
771,37
571,15
387,242
646,486
152,23
795,137
144,162
615,342
315,63
626,436
65,340
101,376
177,206
387,81
607,153
886,338
221,460
813,189
978,375
798,133
607,233
371,443
200,222
26,208
401,257
440,201
299,404
83,94
715,201
410,462
815,305
426,271
947,173
516,71
532,407
462,382
545,78
54,285
4,432
711,89
59,153
664,166
208,237
155,323
424,277
47,313
708,68
479,328
228,141
957,52
924,421
872,149
892,320
696,53
832,103
845,75
697,20
214,17
252,186
447,72
585,73
412,217
119,488
103,41
144,139
791,417
615,479
937,211
828,226
820,76
950,235
125,263
651,82
415,366
277,363
984,316
552,23
764,219
782,313
850,240
67,160
106,138
101,366
880,254
358,234
224,84
483,33
263,69
813,290
297,479
909,146
649,227
690,195
994,146
67,241
764,268
967,57
980,450
141,277
368,477
361,456
522,104
318,445
918,250
96,151
15,227
367,257
464,243
75,60
1000,378
303,306
387,175
746,100
985,11
891,228
204,169
203,423
988,194
619,356
368,333
526,39
757,162
386,217
848,421
682,295
529,403
189,370
155,84
658,34
784,427
275,98
34,95
452,261
931,157
510,304
286,277
315,74
841,451
315,347
940,271
92,263
604,285
445,2
421,222
421,124
621,391
410,401
750,218
193,205
413,139
12,177
970,124
549,271
70,382
362,144
617,496
595,51
592,500
107,210
103,63
793,129
760,348
826,360
799,436
827,365
982,341
741,148
3,274
379,123
551,480
538,235
372,301
869,295
228,302
417,423
585,387
749,49
999,236
745,254
806,440
694,409
563,140
136,358
487,500
665,36
501,140
711,318
585,327
131,183
810,333
944,479
987,175
803,285
122,67
602,103
564,230
315,127
14,42
357,457
746,456
405,302
398,19
30,175
480,301
256,371
747,387
875,262
735,253
13,150
909,355
857,482
288,118
826,422
50,148
458,457
31,40
277,271
160,59
851,284
181,489
741,45
829,35
88,123
12,331
964,226
337,444
723,356
841,206
474,258
822,13
520,98
970,389
366,267
890,16
510,57
283,89
814,236
743,116
269,15
987,15
430,13
442,238
968,269
162,180
913,362
455,180
5,204
439,219
307,373
889,205
790,439
637,222
254,135
726,55
363,437
390,67
836,46
565,18
308,282
449,256
532,84
806,129
455,260
341,172
819,190
934,185
424,466
672,333
905,164
685,193
985,429
980,7
148,383
988,79
180,285
34,472
173,428
222,444
432,327
715,185
641,325
48,189
363,305
269,465
224,28
781,392
141,70
256,93
7,263
337,359
26,496
712,232
814,207
775,335
900,46
505,286
153,431
904,17
411,387
73,198
303,360
180,54
99,133
69,348
611,22
180,193
99,68
657,126
464,193
397,175
893,498
897,258
873,98
485,165
232,105
823,206
776,311
740,433
913,247
487,326
406,340
402,140
786,183
553,439
137,207
517,280
525,364
871,346
126,313
887,189
954,87
585,286
762,367
995,119
158,404
328,260
657,274
204,275
153,354
365,490
871,239
520,294
387,318
795,113
604,150
472,116
490,282
708,156
579,428
464,375
639,100
566,118
842,281
991,195
766,495
3,162
261,144
288,276
86,239
559,291
458,420
813,252
316,126
158,350
511,232
83,285
318,43
30,423
102,4
654,320
927,27
661,47
298,286
256,476
969,489
548,215
526,444
251,338
138,482
172,365
770,165
456,420
932,228
130,119
185,208
611,270
430,167
45,401
421,92
849,21
412,370
650,322
628,370
827,312
914,221
766,456
148,440
942,480
780,314
760,421
649,427
272,376
166,414
482,392
957,444
710,338
24,239
410,73
558,152
50,25
919,355
54,479
261,411
993,11
438,187
947,425
278,131
632,19
144,362
926,189
37,102
318,327
203,347
446,475
74,160
464,6
349,175
306,324
309,340
809,127
571,241
326,138
312,438
262,206
31,424
475,142
247,158
759,18
371,368
995,322
913,44
122,228
942,341
41,49
701,261
805,284
384,219
895,381
582,407
475,114
8,112
940,76
51,319
54,311
56,129
398,478
287,314
263,476
730,427
587,225
249,477
163,216
144,147
526,340
858,425
485,458
386,395
239,404
175,74
308,445
945,276
707,10
39,91
421,357
376,50
932,84
336,294
150,236
636,252
254,110
177,342
606,289
710,91
595,32
476,209
85,76
47,16
445,484
687,307
406,220
457,45
555,426
542,63
197,417
817,128
126,291
249,294
305,50
658,298
791,270
275,298
9,100
170,482
944,197
178,322
966,378
834,138
995,468
852,179
810,283
672,309
288,361
521,241
109,211
352,214
196,58
503,382
867,9
281,31
74,296
822,315
805,144
142,33
579,351
294,217
160,275
717,376
438,495
432,163
750,100
297,343
2,93
152,230
91,345
502,273
847,398
999,298
249,159
714,452
351,402
258,213
135,173
907,97
335,324
97,476
970,172
999,414
744,124
161,92
377,32
68,88
147,225
25,417
55,430
248,200
67,380
709,325
938,396
511,193
590,238
515,365
164,93
555,112
492,458
696,368
80,373
571,485
853,488
746,259
583,379
667,248
635,104
741,313
417,220
402,431
372,32
993,350
505,357
742,290
562,137
253,103
640,266
757,85
671,160
690,404
361,5
202,398
398,148
17,250
29,258
413,217
964,322
287,445
162,258
267,89
403,428
552,221
479,224
957,432
653,201
876,494
25,286
776,458
667,163
114,51
252,446
842,76
132,202
773,317
997,135
395,304
893,479
796,393
562,234
753,402
673,441
519,400
582,64
196,373
97,307
149,407
837,200
715,304
980,360
797,9
511,210
153,91
53,406
776,253
489,112
270,418
9,458
508,247
754,423
205,206
492,360
631,499
820,441
44,114
291,456
691,285
386,420
385,244
698,16
829,299
30,309
740,93
779,116
212,224
490,455
667,27
336,169
945,287
874,62
39,451
802,431
705,223
830,420
748,105
421,170
666,54
587,151
353,355
55,170
234,275
9,493
944,255
165,459
16,220
972,438
682,116
234,87
191,225
620,97
487,270
398,264
301,268
733,184
971,500
368,460
303,390
706,330
222,101
851,266
557,432
428,55
976,73
5,58
742,371
858,371
159,375
67,302
667,444
825,101
874,340
277,361
517,306
563,267
826,82
8,480
328,471
368,214
14,24
218,486
809,217
546,25
306,450
328,59
847,143
891,348
464,195
368,175
898,367
665,131
870,479
328,27
724,286
631,488
922,382
54,268
934,346
810,60
185,255
661,435
458,394
239,59
371,344
246,55
141,53
86,25
344,41
297,418
967,486
783,212
232,59
630,318
989,19
993,94
283,302
824,201
192,92
144,36
662,458
610,435
361,10
354,252
340,298
775,427
783,360
789,432
208,43
381,262
690,120
371,78
6,470
803,358
243,387
203,84
821,107
283,384
521,312
732,459
549,98
90,355
690,315
884,426
624,238
177,309
668,1
708,120
249,270
994,238
844,102
269,200
224,71
560,324
927,273
421,443
621,359
644,199
226,440
388,469
330,331
995,154
701,9
168,494
256,274
353,427
257,455
75,299
360,82
699,163
252,321
301,463
602,57
599,402
993,240
243,96
772,33
970,475
303,38
241,272
544,448
4,242
598,327
996,268
640,367
970,15
670,62
389,311
251,394
407,423
407,9
804,426
869,242
426,98
703,289
732,128
232,480
646,232
817,289
315,53
214,450
517,160
957,174
464,454
735,217
525,342
370,68
429,317
75,271
975,165
883,169
855,477
154,375
937,52
330,119
936,337
70,500
326,14
408,37
179,277
357,412
660,111
987,404
550,54
175,120
287,151
453,128
781,366
563,346
385,95
345,227
813,230
229,206
235,269
17,460
758,183
236,86
268,52
100,373
541,41
316,118
845,61
442,206
506,171
517,33
304,463
493,440
301,238
776,490
299,383
164,193
657,337
919,324
357,247
109,451
779,417
219,297
512,98
252,371
615,183
991,496
389,467
817,406
952,32
965,41
214,228
647,181
67,242
153,278
851,304
881,402
740,260
656,482
163,341
781,480
178,249
898,274
333,239
5,319
9,382
973,89
70,56
690,378
799,353
55,315
69,104
510,256
647,472
891,322
674,14
417,263
516,51
182,257
223,415
697,220
925,350
701,254
114,264
282,53
912,352
454,181
635,28
401,351
722,279
983,452
786,402
101,44
625,361
762,51
232,89
402,292
856,40
252,43
737,148
558,252
329,85
602,327
363,151
360,173
842,72
290,321
878,136
414,369
416,56
134,476
82,300
802,321
486,26
639,312
683,482
956,66
296,474
286,26
225,378
364,28
230,109
210,198
646,166
356,378
966,487
75,448
995,78
203,487
586,463
22,210
984,8
524,309
63,27
98,12
94,207
874,75
950,279
891,415
909,102
98,477
322,165
292,292
410,249
958,97
937,268
659,397
944,355
842,383
257,136
408,234
690,310
512,163
584,473
848,21
750,331
60,450
632,440
411,371
216,5
185,134
105,418
831,386
806,233
821,460
261,255
527,363
382,46
342,177
405,222
744,149
363,102
26,33
939,342
714,283
234,22
701,418
308,125
518,176
454,439
107,2
624,79
389,251
673,242
944,409
214,404
457,153
941,149
832,136
944,116
258,95
20,411
996,307
515,246
51,63
457,485
226,277
252,284
530,240
168,407
400,268
758,260
755,54
470,294
116,230
999,120
44,44
112,317
217,382
118,293
322,482
415,138
429,299
814,138
75,95
657,208
340,109
933,427
701,238
107,299
665,261
293,80
240,242
296,173
626,469
925,436
447,178
61,134
533,326
84,98
203,370
96,375
208,378
366,225
132,80
615,228
748,142
627,285
545,75
266,256
26,125
760,118
847,277
17,280
165,409
406,361
100,473
427,193
542,219
912,178
771,336
920,310
950,366
274,103
540,439
784,13
664,85
775,496
779,267
840,33
521,335
782,333
24,476
679,129
635,189
59,292
78,122
35,333
859,312
198,444
380,211
361,369
667,285
328,330
931,327
91,281
320,324
492,299
275,456
462,5
731,402
504,40
641,410
581,483
149,87
296,304
667,7
548,89
650,366
152,247
9,125
585,328
834,225
516,395
819,137
748,336
785,306
635,72
199,200
116,24
937,155
937,353
4,350
605,246
167,326
384,470
110,55
362,352
141,116
445,318
387,430
410,350
668,256
20,301
874,367
972,309
712,378
20,183
383,230
258,456
870,226
357,389
999,110
113,126
121,407
929,464
555,236
909,367
614,491
550,11
72,156
892,442
450,132
590,86
277,206
652,202
917,303
261,497
849,327
889,321
152,264
599,113
551,248
486,117
98,59
827,9
359,200
92,318
649,175
24,130
599,356
581,292
79,29
793,443
646,51
626,3
786,490
983,500
473,425
786,72
153,251
417,125
901,167
485,327
916,264
558,317
149,263
399,413
697,67
305,5
771,97
290,107
550,262
412,356
836,332
701,228
704,249
341,430
206,182
411,293
370,394
244,331
645,432
841,264
422,108
191,290
896,459
217,479
604,194
515,35
304,112
527,358
442,305
308,263
667,125
782,350
780,357
780,336
336,52
204,301
941,261
435,144
475,50
67,471
904,283
103,274
981,228
30,19
601,110
543,224
630,248
781,245
132,82
996,203
199,421
365,74
64,134
292,96
761,198
119,319
132,329
422,51
598,243
521,188
46,38
337,81
728,390
982,27
986,382
478,10
620,387
354,171
637,146
533,476
737,85
224,417
606,453
353,53
544,2
886,213
799,207
675,217
845,494
266,307
614,422
357,93
376,170
750,376
528,354
421,331
103,281
88,442
820,337
965,493
768,167
76,130
379,117
569,388
457,230
826,473
858,54
965,485
19,344
634,490
447,255
897,389
189,172
304,137
30,352
913,495
910,298
427,379
208,118
182,121
393,132
215,350
86,169
581,84
144,125
451,387
931,184
513,423
870,389
869,406
100,79
576,243
245,67
371,447
934,199
830,143
842,85
735,153
488,28
607,60
978,217
705,374
384,323
382,323
558,492
92,397
804,183
692,77
346,76
307,392
387,493
618,330
469,465
192,402
495,80
488,401
551,285
125,445
819,206
269,476
544,153
468,177
619,426
445,49
954,251
219,144
381,435
59,352
160,359
350,308
348,93
371,289
880,166
361,145
21,239
710,279
658,454
9,158
399,290
278,117
780,242
651,102
442,83
550,24
380,184
857,336
270,171
628,335
704,330
326,388
77,64
26,365
83,448
551,349
620,446
475,396
868,389
671,423
83,469
944,96
975,187
694,123
25,397
563,379
158,26
425,476
854,231
340,243
908,197
647,493
28,340
677,467
795,160
72,118
120,33
460,108
379,42
101,396
825,337
523,438
409,413
262,136
858,467
260,253
181,5
528,236
389,287
559,485
949,91
217,21
177,329
329,179
680,93
479,460
233,279
483,182
277,68
618,375
587,109
983,130
225,109
346,479
8,283
394,82
583,421
188,453
692,88
972,376
965,111
244,94
800,44
452,140
180,42
104,131
682,170
388,260
802,247
49,492
934,262
338,444
825,189
4,121
123,88
333,436
94,278
804,32
805,131
867,133
753,142
255,246
765,27
944,159
132,322
144,237
70,190
980,210
152,226
639,301
230,447
598,475
75,228
962,408
120,91
599,251
876,307
34,415
135,391
432,77
674,122
990,232
952,266
504,371
352,201
537,465
98,145
674,247
981,498
30,272
345,464
857,322
229,5
528,489
678,371
623,51
151,410
950,262
637,402
406,193
516,221
234,470
804,54
408,88
927,306
473,23
248,212
121,417
658,32
558,457
584,500
683,276
486,406
12,208
155,195
836,87
995,62
371,243
749,182
491,127
30,401
182,242
586,251
261,44
482,96
134,302
890,212
510,315
453,285
778,226
312,214
916,196
490,139
8,53
671,378
251,379
495,214
996,351
221,272
823,324
999,42
322,279
533,479
110,36
787,145
412,112
651,4
987,179
679,431
182,246
691,309
83,325
934,304
482,27
352,399
386,466
555,430
937,343
148,199
845,282
284,332
765,438
298,317
144,330
220,458
663,434
139,163
955,58
689,258
963,112
415,467
383,37
385,392
748,394
194,433
298,102
638,217
653,306
414,36
763,324
548,31
783,301
338,469
396,280
898,121
163,384
190,208
865,131
167,458
538,301
526,13
164,323
353,314
336,340
586,371
553,134
942,291
303,222
399,345
344,494
304,237
265,286
734,119
461,481
122,260
749,378
141,51
609,277
67,342
587,318
944,346
427,27
222,134
754,110
610,391
451,4
82,471
78,403
119,451
635,413
503,441
217,354
920,122
712,313
445,102
589,244
486,45
845,208
390,247
66,213
767,30
615,413
25,75
177,140
999,250
934,11
717,449
710,329
134,498
813,106
648,339
184,282
389,374
24,326
492,140
155,20
462,42
510,491
44,111
267,277
25,427
931,146
912,491
410,313
842,248
363,310
10,226
311,489
247,122
303,352
256,94
198,343
163,159
859,349
709,121
605,143
831,44
385,255
676,266
61,453
784,63
693,263
7,2
620,441
277,332
711,128
324,260
456,379
155,32
822,75
847,377
160,69
545,39
728,396
610,158
607,252
278,348
741,323
152,390
936,155
505,342
148,384
190,11
181,131
40,337
984,332
820,20
605,103
216,317
845,107
981,36
355,468
753,219
893,106
269,382
297,346
699,296
944,259
535,435
411,10
735,156
454,420
251,365
599,486
482,15
445,447
806,276
125,354
205,116
67,384
104,459
234,193
516,326
438,11
828,351
259,228
483,59
275,360
879,254
624,105
938,150
168,486
519,298
509,151
791,167
834,18
262,201
182,100
406,35
458,499
68,370
235,91
779,191
533,81
469,87
198,199
482,10
952,329
160,490
750,429
524,437
637,353
801,322
947,440
933,10
934,215
761,380
127,1
427,122
686,200
695,214
193,474
384,190
730,343
737,143
143,342
980,55
625,104
947,494
277,368
871,352
970,478
833,204
395,392
297,52
220,180
263,161
8,101
998,459
297,352
808,499
234,323
363,96
250,190
973,323
858,220
605,131
747,103
932,437
981,371
955,440
9,284
811,439
219,6
75,56
462,265
71,392
776,214
997,95
125,126
407,312
802,496
196,1
327,346
544,138
795,307
255,64
125,254
137,400
805,446
735,339
352,57
722,210
77,494
274,293
690,213
327,177
136,199
766,420
500,472
577,236
555,402
603,306
187,77
352,270
710,383
874,12
808,227
615,466
372,300
101,431
639,35
493,475
717,164
772,82
185,225
912,228
555,427
661,247
832,326
798,312
701,311
116,382
674,311
599,290
363,196
927,410
972,270
86,249
911,196
105,491
710,414
878,457
778,389
268,420
979,52
940,479
834,478
802,229
168,429
821,281
17,489
278,188
628,57
426,421
26,401
867,69
228,35
654,496
105,180
472,462
849,257
411,73
563,7
175,224
109,288
453,300
53,465
357,491
97,64
734,346
768,60
776,65
254,447
579,363
21,360
541,122
335,370
682,342
779,123
350,326
370,369
216,457
483,315
891,16
698,368
348,385
555,281
197,385
611,273
132,369
105,410
203,75
919,282
383,271
899,49
544,335
335,264
372,414
740,301
299,498
930,364
510,211
718,146
668,199
879,119
229,487
152,469
722,155
203,389
274,63
591,351
288,239
98,215
712,442
384,375
206,38
877,489
486,457
872,443
859,158
888,192
145,126
261,403
31,394
971,287
470,67
170,36
692,38
410,85
368,104
998,369
148,409
389,115
240,207
62,267
328,430
763,151
74,481
333,371
700,422
948,233
940,205
802,29
349,146
8,305
212,475
519,391
655,352
732,67
607,89
74,331
94,192
860,191
153,473
507,270
800,330
210,16
93,92
946,468
955,400
606,476
628,258
605,442
934,169
103,389
67,351
998,85
155,173
945,482
103,138
193,191
808,189
584,286
332,61
646,190
188,286
398,386
25,132
558,141
93,204
875,121
864,479
10,161
297,420
215,184
1,293
23,420
725,339
605,18
495,12
874,32
122,478
125,451
486,313
646,33
869,203
262,320
501,85
749,89
583,226
772,354
392,492
970,1
864,399
245,486
893,493
377,3
735,405
292,61
245,415
870,326
46,416
726,418
436,231
55,393
40,94
822,361
725,85
31,101
795,48
765,166
871,423
722,276
524,362
322,214
213,474
888,151
303,217
378,359
807,441
70,251
353,475
918,411
666,484
992,314
120,247
557,394
97,33
853,242
510,69
256,198
153,402
141,258
509,495
667,232
154,103
668,76
177,191
87,172
476,272
845,478
902,178
342,383
897,12
792,312
512,12
588,247
278,416
454,303
167,370
603,103
906,85
402,210
429,437
519,438
822,455
971,451
907,413
462,441
149,127
607,429
398,326
957,317
263,54
812,267
591,379
101,265
835,184
651,295
651,165
336,484
214,212
994,468
542,106
703,209
717,272
93,374
383,317
745,303
307,378
984,384
742,212
675,206
110,371
766,326
606,408
90,217
766,62
824,363
804,218
632,380
14,138
54,434
54,245
802,342
726,444
741,285
913,77
624,463
235,23
562,449
39,263
802,277
941,271
404,344
156,499
875,128
893,361
982,230
239,209
460,461
338,108
888,389
823,333
399,47
381,379
350,318
90,91
554,380
93,328
980,314
971,330
53,157
927,211
601,146
525,132
325,442
